 id   | access_resource_id | url_pattern                                                      | created             | updated             |
+------+---------------------+------------------------------------------------------------------+---------------------+---------------------+
|    3 |                459 | /products                                                        | 2012-05-11 19:15:08 | 2020-01-13 13:53:57 |
|    4 |                  2 | /products/add                                                    | 2012-05-11 19:15:08 | 2014-02-10 01:15:03 |
|    5 |                  2 | /catalog/tags                                                    | 2012-05-11 19:15:08 | 2013-02-12 22:55:07 |
|    6 |                  2 | /catalog/categories                                              | 2012-05-11 19:15:08 | 2013-02-12 22:55:07 |
|    8 |                  2 | /data/catalog/allTags                                            | 2012-05-11 19:15:08 | 2013-12-27 01:46:33 |
|    9 |                  2 | /data/catalog/addTag                                             | 2012-05-11 19:15:08 | 2013-12-27 01:46:33 |
|   10 |                  2 | /data/catalog/removeTag                                          | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   11 |                  2 | /data/catalog/search                                             | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   12 |                  2 | /data/catalog/itemType/create                                    | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   13 |                  2 | /data/catalog/itemType/update                                    | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   14 |                  2 | /data/catalog/category/create                                    | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   15 |                  2 | /data/catalog/category/update                                    | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   16 |                  2 | /data/catalog/get/categories                                     | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   17 |                459 | /data/catalog/get/itemType                                       | 2012-05-11 19:15:09 | 2020-01-13 13:53:57 |
|   18 |                  2 | /data/catalog/get/category                                       | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   19 |                  2 | /data/catalog/get/section                                        | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   20 |                  3 | /admin/system/emailTemplates                                     | 2012-05-11 19:15:09 | 2012-05-11 19:15:09 |
|   21 |                  3 | /data/admin/system/emailTemplate/get                             | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   22 |                  3 | /data/admin/system/emailTemplate/edit                            | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   23 |                  4 | /admin/layout/shelfTypes                                         | 2012-05-11 19:15:09 | 2012-05-11 19:15:09 |
|   24 |                  4 | /admin/layout                                                    | 2012-05-11 19:15:09 | 2012-05-11 19:15:09 |
|   26 |                297 | /admin/layout/searchShelf                                        | 2012-05-11 19:15:09 | 2014-04-05 17:12:22 |
|   30 |                  4 | /data/admin/layout/shelftypes/get                                | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   31 |                  4 | /data/admin/layout/shelftype/create                              | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   32 |                  4 | /data/admin/layout/shelftype/edit                                | 2012-05-11 19:15:09 | 2013-12-27 01:46:33 |
|   34 |                297 | /data/admin/layout/shelfs/search                                 | 2012-05-11 19:15:09 | 2014-04-05 17:00:13 |
|   42 |                  5 | /data/admin/picklogic/section/create                             | 2012-05-11 19:15:10 | 2013-12-27 01:46:34 |
|   43 |                  5 | /data/admin/picklogic/section/edit                               | 2012-05-11 19:15:10 | 2013-12-27 01:46:34 |
|   44 |                  5 | /data/admin/picklogic/sections/get                               | 2012-05-11 19:15:10 | 2013-12-27 01:46:34 |
|   45 |                  5 | /data/admin/picklogic/picksets/get                               | 2012-05-11 19:15:10 | 2013-12-27 01:46:34 |
|   46 |                  5 | /data/admin/picklogic/pickset/create                             | 2012-05-11 19:15:10 | 2013-12-27 01:46:34 |
|   47 |                  5 | /data/admin/picklogic/pickset/edit                               | 2012-05-11 19:15:10 | 2013-12-27 01:46:34 |
|   48 |                  5 | /data/admin/picklogic/picksetsections/update                     | 2012-05-11 19:15:10 | 2013-12-27 01:46:34 |
|   50 |                  5 | /admin/picklogic/sections                                        | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   51 |                  5 | /admin/picklogic/picksets                                        | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   53 |                  5 | /admin/picklogic/picksetToSections                               | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   54 |                  6 | /admin/printing/invoice                                          | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   55 |                  6 | /admin/printing/shipmentLabel                                    | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   56 |                  6 | /admin/printing/shippingManifest                                 | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   57 |                  6 | /admin/printing/otherTemplates                                   | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   58 |                  6 | /admin/printing/templates                                        | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   59 |                  6 | /admin/printing/globalTemplate/get                               | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   60 |                  6 | /admin/printing/globalTemplate/update                            | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   61 |                  6 | /admin/printing/shipmentLabel/preview                            | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   62 |                  6 | /admin/printing/shippingManifest/preview                         | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   63 |                  6 | /admin/printing/invoice/preview                                  | 2012-05-11 19:15:10 | 2012-05-11 19:15:10 |
|   64 |                  7 | /data/admin/shipping/provider/get                                | 2012-05-11 19:15:10 | 2013-12-27 01:46:33 |
|   65 |                  7 | /data/admin/shipping/providers/get                               | 2012-05-11 19:15:10 | 2013-12-27 01:46:33 |
|   66 |                  7 | /data/admin/shipping/provider/edit                               | 2012-05-11 19:15:10 | 2013-12-27 01:46:33 |
|   67 |                  7 | /data/admin/shipping/provider/method/edit                        | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   68 |                265 | /data/admin/shipping/spackagetypes/get                           | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   69 |                265 | /data/admin/shipping/spackagetype/create                         | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   70 |                265 | /data/admin/shipping/spackagetype/edit                           | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   71 |                265 | /admin/shipping/packageTypes                                     | 2012-05-11 19:15:11 | 2013-09-18 11:13:40 |
|   72 |                  7 | /admin/shipping/providers                                        | 2012-05-11 19:15:11 | 2012-05-11 19:15:11 |
|   74 |                  8 | /procure/createInventory                                         | 2012-05-11 19:15:11 | 2012-12-10 14:51:15 |
|   75 |                  8 | /procure/addItemDetails                                          | 2012-05-11 19:15:11 | 2012-12-10 14:51:15 |
|   76 |                  8 | /data/admin/system/inventory/create                              | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   77 |                  8 | /data/admin/system/inventory/get/details/itemType                | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   78 |                  8 | /data/admin/system/item/customFields/get                         | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   79 |                  8 | /data/admin/system/itemsDetails/add                              | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   80 |                  8 | /admin/system/items/print/*                                      | 2012-05-11 19:15:11 | 2012-05-11 19:15:11 |
|   81 |                  9 | /admin/system/users                                              | 2012-05-11 19:15:11 | 2013-03-03 16:09:45 |
|   83 |                  9 | /data/admin/system/user/search                                   | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   84 |                  9 | /data/admin/system/user/edit                                     | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   85 |                  9 | /data/admin/system/user/detail/edit                              | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   86 |                  9 | /data/admin/system/user/create                                   | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   87 |                 10 | /admin/system/facility                                           | 2012-05-11 19:15:11 | 2012-10-04 14:23:41 |
|   89 |                 10 | /data/admin/system/facility/detail/get                           | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   90 |                 10 | /data/admin/system/facility/detail/edit                          | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   91 |                 10 | /data/admin/system/facility/address/create                       | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   92 |                 10 | /data/admin/system/facility/address/edit                         | 2012-05-11 19:15:11 | 2013-12-27 01:46:33 |
|   93 |                 10 | /admin/system/facilities/get                                     | 2012-05-11 19:15:11 | 2012-10-04 14:23:41 |
|   94 |                 11 | /tasks/alerts                                                    | 2012-05-11 19:15:11 | 2012-05-11 19:15:11 |
|   95 |                 11 | /tasks/alerts/subscription/update                                | 2012-05-11 19:15:11 | 2012-05-11 19:15:11 |
|   96 |                 12 | /data/oms/invoice/create                                         | 2012-05-11 19:15:11 | 2013-12-27 01:46:34 |
|   97 |                 12 | /oms/invoice/show/*                                              | 2012-05-11 19:15:12 | 2012-05-11 19:15:12 |
|   98 |                327 | /tasks/export                                                    | 2012-05-11 19:15:12 | 2015-02-03 23:41:46 |
|   99 |                188 | /data/tasks/export/config/get                                    | 2012-05-11 19:15:12 | 2013-12-27 01:46:33 |
|  100 |                 13 | /data/tasks/export/job/create                                    | 2012-05-11 19:15:12 | 2013-12-27 01:46:33 |
|  101 |                328 | /tasks/import                                                    | 2012-05-11 19:15:12 | 2015-02-03 23:41:46 |
|  102 |                 14 | /data/tasks/import/jobtype/fetch                                 | 2012-05-11 19:15:12 | 2013-12-27 01:46:33 |
|  103 |                 14 | /data/import/job/create                                          | 2012-05-11 19:15:12 | 2013-12-27 01:46:34 |
|  104 |                 14 | /import/jobType/sampleCSV                                        | 2012-05-11 19:15:12 | 2012-05-11 19:15:12 |
|  105 |                 15 | /inflow/grn/create                                               | 2012-05-11 19:15:12 | 2012-05-11 19:15:12 |
|  106 |                 15 | /data/inflow/po/fetch                                            | 2012-05-11 19:15:12 | 2013-12-27 01:46:34 |
|  107 |                 15 | /data/inflow/po/receive                                          | 2012-05-11 19:15:12 | 2013-12-27 01:46:34 |
|  108 |                 15 | /data/inflow/po/receive/item                                     | 2012-05-11 19:15:12 | 2013-12-27 01:46:34 |
|  109 |                 15 | /data/inflow/po/receive/sendForQC                                | 2012-05-11 19:15:12 | 2013-12-27 01:46:34 |
|  110 |                 16 | /data/inflow/receipt/item/nontraceable/edit                      | 2012-05-11 19:15:12 | 2013-12-27 01:46:34 |
|  111 |                 17 | /inflow/grn/qc                                                   | 2012-05-11 19:15:12 | 2012-05-11 19:15:12 |
|  112 |                 17 | /data/inflow/item/reject                                         | 2012-05-11 19:15:12 | 2013-12-27 01:46:34 |
|  113 |                 17 | /data/inflow/qc/complete                                         | 2012-05-11 19:15:12 | 2013-12-27 01:46:34 |
|  114 |                 18 | /inflow/grn/view                                                 | 2012-05-11 19:15:12 | 2012-05-11 19:15:12 |
|  115 |                 18 | /inflow/searchReceipt                                            | 2012-05-11 19:15:12 | 2012-05-11 19:15:12 |
|  116 |                396 | /inflow/searchActivePO                                           | 2012-05-11 19:15:12 | 2015-10-20 18:53:06 |
|  117 |                 18 | /data/inflow/po/inflowReceipts/fetch                             | 2012-05-11 19:15:12 | 2013-12-27 01:46:34 |
|  118 |                 18 | /data/inflow/receipt/fetch                                       | 2012-05-11 19:15:12 | 2013-12-27 01:46:34 |
